sample_id,haplotype,assembly_name,location
HG03139,2,HG03139_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03139/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03139_hap2_NucFlag_v1.0.0-a2_ont_ident.bw
HG03139,2,HG03139_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03139/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03139_hap2_NucFlag_v1.0.0-a2_ont_insertion.bw
HG03139,2,HG03139_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03139/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03139_hap2_NucFlag_v1.0.0-a2_ont_deletion.bw
HG03195,2,HG03195_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03195/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03195_hap2_NucFlag_v1.0.0-a2_ont_mismatch.bw
HG03195,2,HG03195_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03195/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03195_hap2_NucFlag_v1.0.0-a2_ont_deletion.bw
HG03195,2,HG03195_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03195/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03195_hap2_NucFlag_v1.0.0-a2_ont_insertion.bw
HG03195,2,HG03195_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03195/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03195_hap2_NucFlag_v1.0.0-a2_ont_ident.bw
HG03195,2,HG03195_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03195/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03195_hap2_NucFlag_v1.0.0-a2_ont_mapq.bw
HG03195,2,HG03195_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03195/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03195_hap2_NucFlag_v1.0.0-a2_ont_cov.bw
HG03195,2,HG03195_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03195/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03195_hap2_NucFlag_v1.0.0-a2_ont_softclip.bw
HG03209,2,HG03209_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03209/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03209_hap2_NucFlag_v1.0.0-a2_ont_insertion.bw
HG03209,2,HG03209_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03209/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03209_hap2_NucFlag_v1.0.0-a2_ont_mismatch.bw
HG03209,2,HG03209_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03209/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03209_hap2_NucFlag_v1.0.0-a2_ont_ident.bw
HG03209,2,HG03209_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03209/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03209_hap2_NucFlag_v1.0.0-a2_ont_cov.bw
HG03209,2,HG03209_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03209/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03209_hap2_NucFlag_v1.0.0-a2_ont_softclip.bw
HG03209,2,HG03209_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03209/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03209_hap2_NucFlag_v1.0.0-a2_ont_deletion.bw
HG03209,2,HG03209_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03209/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03209_hap2_NucFlag_v1.0.0-a2_ont_mapq.bw
HG03225,2,HG03225_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03225/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03225_hap2_NucFlag_v1.0.0-a2_ont_mapq.bw
HG03225,2,HG03225_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03225/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03225_hap2_NucFlag_v1.0.0-a2_ont_deletion.bw
HG03225,2,HG03225_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03225/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03225_hap2_NucFlag_v1.0.0-a2_ont_softclip.bw
HG03225,2,HG03225_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03225/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03225_hap2_NucFlag_v1.0.0-a2_ont_mismatch.bw
HG03225,2,HG03225_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03225/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03225_hap2_NucFlag_v1.0.0-a2_ont_insertion.bw
HG03225,2,HG03225_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03225/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03225_hap2_NucFlag_v1.0.0-a2_ont_cov.bw
HG03225,2,HG03225_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03225/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03225_hap2_NucFlag_v1.0.0-a2_ont_ident.bw
HG03239,2,HG03239_mat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03239/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03239_mat_NucFlag_v1.0.0-a2_ont_ident.bw
HG03239,2,HG03239_mat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03239/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03239_mat_NucFlag_v1.0.0-a2_ont_cov.bw
HG03239,2,HG03239_mat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03239/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03239_mat_NucFlag_v1.0.0-a2_ont_insertion.bw
HG03239,2,HG03239_mat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03239/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03239_mat_NucFlag_v1.0.0-a2_ont_mismatch.bw
HG03239,2,HG03239_mat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03239/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03239_mat_NucFlag_v1.0.0-a2_ont_mapq.bw
HG03239,2,HG03239_mat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03239/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03239_mat_NucFlag_v1.0.0-a2_ont_deletion.bw
HG03239,2,HG03239_mat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03239/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03239_mat_NucFlag_v1.0.0-a2_ont_softclip.bw
HG03270,2,HG03270_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03270/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03270_hap2_NucFlag_v1.0.0-a2_ont_mapq.bw
HG03270,2,HG03270_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03270/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03270_hap2_NucFlag_v1.0.0-a2_ont_deletion.bw
HG03270,2,HG03270_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03270/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03270_hap2_NucFlag_v1.0.0-a2_ont_insertion.bw
HG03270,2,HG03270_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03270/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03270_hap2_NucFlag_v1.0.0-a2_ont_ident.bw
HG03270,2,HG03270_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03270/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03270_hap2_NucFlag_v1.0.0-a2_ont_cov.bw
HG03270,2,HG03270_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03270/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03270_hap2_NucFlag_v1.0.0-a2_ont_mismatch.bw
HG03270,2,HG03270_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03270/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03270_hap2_NucFlag_v1.0.0-a2_ont_softclip.bw
HG03369,2,HG03369_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03369/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03369_hap2_NucFlag_v1.0.0-a2_ont_mapq.bw
HG03369,2,HG03369_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03369/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03369_hap2_NucFlag_v1.0.0-a2_ont_ident.bw
HG03369,2,HG03369_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03369/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03369_hap2_NucFlag_v1.0.0-a2_ont_cov.bw
HG03369,2,HG03369_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03369/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03369_hap2_NucFlag_v1.0.0-a2_ont_softclip.bw
HG03369,2,HG03369_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03369/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03369_hap2_NucFlag_v1.0.0-a2_ont_insertion.bw
HG03369,2,HG03369_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03369/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03369_hap2_NucFlag_v1.0.0-a2_ont_mismatch.bw
HG03369,2,HG03369_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03369/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03369_hap2_NucFlag_v1.0.0-a2_ont_deletion.bw
HG03453,2,HG03453_mat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03453/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03453_mat_NucFlag_v1.0.0-a2_ont_cov.bw
HG03453,2,HG03453_mat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03453/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03453_mat_NucFlag_v1.0.0-a2_ont_mismatch.bw
HG03453,2,HG03453_mat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03453/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03453_mat_NucFlag_v1.0.0-a2_ont_ident.bw
HG03453,2,HG03453_mat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03453/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03453_mat_NucFlag_v1.0.0-a2_ont_mapq.bw
HG03453,2,HG03453_mat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03453/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03453_mat_NucFlag_v1.0.0-a2_ont_softclip.bw
HG03453,2,HG03453_mat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03453/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03453_mat_NucFlag_v1.0.0-a2_ont_deletion.bw
HG03453,2,HG03453_mat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03453/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03453_mat_NucFlag_v1.0.0-a2_ont_insertion.bw
HG03470,2,HG03470_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03470/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03470_hap2_NucFlag_v1.0.0-a2_ont_insertion.bw
HG03470,2,HG03470_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03470/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03470_hap2_NucFlag_v1.0.0-a2_ont_deletion.bw
HG03470,2,HG03470_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03470/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03470_hap2_NucFlag_v1.0.0-a2_ont_softclip.bw
HG03470,2,HG03470_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03470/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03470_hap2_NucFlag_v1.0.0-a2_ont_mismatch.bw
HG03470,2,HG03470_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03470/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03470_hap2_NucFlag_v1.0.0-a2_ont_mapq.bw
HG03470,2,HG03470_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03470/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03470_hap2_NucFlag_v1.0.0-a2_ont_cov.bw
HG03470,2,HG03470_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03470/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03470_hap2_NucFlag_v1.0.0-a2_ont_ident.bw
HG03471,2,HG03471_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03471/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03471_hap2_NucFlag_v1.0.0-a2_ont_mapq.bw
HG03471,2,HG03471_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03471/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03471_hap2_NucFlag_v1.0.0-a2_ont_softclip.bw
HG03471,2,HG03471_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03471/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03471_hap2_NucFlag_v1.0.0-a2_ont_deletion.bw
HG03471,2,HG03471_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03471/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03471_hap2_NucFlag_v1.0.0-a2_ont_cov.bw
HG03471,2,HG03471_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03471/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03471_hap2_NucFlag_v1.0.0-a2_ont_ident.bw
HG03471,2,HG03471_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03471/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03471_hap2_NucFlag_v1.0.0-a2_ont_insertion.bw
HG03471,2,HG03471_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03471/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03471_hap2_NucFlag_v1.0.0-a2_ont_mismatch.bw
HG03486,2,HG03486_mat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03486/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03486_mat_NucFlag_v1.0.0-a2_ont_ident.bw
HG03486,2,HG03486_mat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03486/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03486_mat_NucFlag_v1.0.0-a2_ont_cov.bw
HG03486,2,HG03486_mat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03486/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03486_mat_NucFlag_v1.0.0-a2_ont_mismatch.bw
HG03486,2,HG03486_mat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03486/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03486_mat_NucFlag_v1.0.0-a2_ont_insertion.bw
HG03486,2,HG03486_mat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03486/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03486_mat_NucFlag_v1.0.0-a2_ont_mapq.bw
HG03486,2,HG03486_mat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03486/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03486_mat_NucFlag_v1.0.0-a2_ont_deletion.bw
HG03486,2,HG03486_mat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03486/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03486_mat_NucFlag_v1.0.0-a2_ont_softclip.bw
HG03516,2,HG03516_mat_hprc_r2_v1.1.0,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03516/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03516_mat_NucFlag_v1.0.0-a2_ont_mismatch.bw
HG03516,2,HG03516_mat_hprc_r2_v1.1.0,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03516/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03516_mat_NucFlag_v1.0.0-a2_ont_softclip.bw
HG03516,2,HG03516_mat_hprc_r2_v1.1.0,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03516/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03516_mat_NucFlag_v1.0.0-a2_ont_mapq.bw
HG03516,2,HG03516_mat_hprc_r2_v1.1.0,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03516/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03516_mat_NucFlag_v1.0.0-a2_ont_deletion.bw
HG03516,2,HG03516_mat_hprc_r2_v1.1.0,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03516/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03516_mat_NucFlag_v1.0.0-a2_ont_cov.bw
HG03516,2,HG03516_mat_hprc_r2_v1.1.0,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03516/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03516_mat_NucFlag_v1.0.0-a2_ont_ident.bw
HG03516,2,HG03516_mat_hprc_r2_v1.1.0,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03516/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03516_mat_NucFlag_v1.0.0-a2_ont_insertion.bw
HG03521,2,HG03521_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03521/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03521_hap2_NucFlag_v1.0.0-a2_ont_deletion.bw
HG03521,2,HG03521_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03521/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03521_hap2_NucFlag_v1.0.0-a2_ont_mismatch.bw
HG03521,2,HG03521_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG03521/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG03521_hap2_NucFlag_v1.0.0-a2_ont_insertion.bw
